gc_id,segment,model,n_horizons,mape_median,mape_mean,mape_p95,mae,rmse,bias,bias_pct,best_horizon
254673,Processor,XGBoost,4,10.74,13.46,28.07,2.944,4.0014,-2.745,-12.24,T+4
254673,Processor,LightGBM,4,11.86,14.42,28.23,3.1182,4.0878,-3.1182,-14.42,T+3
254673,Processor,LSTM,4,43.7,40.94,62.85,7.3268,7.912,7.3268,40.94,T+1
254674,Processor,XGBoost,4,15.46,16.34,24.51,2.7198,2.98,-2.7198,-16.34,T+4
254674,Processor,LightGBM,4,17.17,16.81,22.83,2.7858,2.9539,-2.7858,-16.82,T+4
254674,Processor,LSTM,4,27.83,27.58,35.21,4.4453,4.5236,4.4453,27.58,T+1
254675,Processor,LSTM,4,13.36,17.67,35.44,4.8601,6.5774,-4.2686,-14.46,T+2
254675,Processor,XGBoost,4,38.82,41.7,53.51,10.3669,11.2702,-10.3669,-41.7,T+2
254675,Processor,LightGBM,4,40.12,34.08,45.26,8.6689,9.8046,-8.6689,-34.07,T+4
254676,Processor,LSTM,4,19.05,18.61,23.27,4.8489,5.2419,0.7628,6.67,T+3
254676,Processor,XGBoost,4,39.72,35.54,58.33,7.9596,9.2241,7.9596,35.54,T+1
254676,Processor,LightGBM,4,46.59,36.72,52.51,8.1893,9.4537,8.163,36.64,T+1
254680,Processor,LightGBM,4,41.9,32.76,46.43,18.0188,20.9003,-17.9728,-32.6,T+4
254680,Processor,XGBoost,4,42.52,34.42,48.69,18.749,21.5852,-18.1803,-32.52,T+4
254680,Processor,LSTM,4,47.71,38.47,51.47,20.7546,23.5146,-20.7546,-38.47,T+4
254683,Processor,LightGBM,4,19.55,20.48,39.23,3.5843,5.1215,-1.3478,-0.93,T+1
254683,Processor,XGBoost,4,20.25,21.61,39.93,3.7744,5.2834,-1.2374,0.14,T+1
254683,Processor,LSTM,4,37.02,39.02,54.11,5.3953,5.4568,2.3783,26.1,T+4
254684,Processor,LSTM,4,24.34,25.32,42.14,8.6431,10.7672,-7.0233,-17.17,T+3
254684,Processor,XGBoost,4,35.27,35.97,67.64,8.6084,10.3031,7.811,34.03,T+1
254684,Processor,LightGBM,4,40.0,42.1,82.25,9.9828,12.0335,9.4227,40.74,T+1
254685,Processor,LightGBM,4,1.99,2.16,3.94,0.7664,0.9215,0.7664,2.16,T+3
254685,Processor,XGBoost,4,2.73,3.14,6.36,1.1328,1.4766,0.8958,2.43,T+3
254685,Processor,LSTM,4,24.95,23.63,26.63,8.3651,8.5044,-8.3651,-23.63,T+4
254686,Processor,LSTM,4,12.48,14.93,30.35,6.1661,8.4535,-4.4434,-9.02,T+4
254686,Processor,LightGBM,4,32.95,38.2,75.48,12.0872,14.4193,12.0872,38.2,T+3
254686,Processor,XGBoost,4,37.14,39.89,77.52,12.5004,15.0048,12.5004,39.89,T+3
254688,Processor,LightGBM,4,2.62,2.83,4.96,0.6899,0.8221,-0.4168,-1.61,T+4
254688,Processor,XGBoost,4,4.79,4.88,5.96,1.1504,1.1774,-0.1748,-0.45,T+3
254688,Processor,LSTM,4,14.13,14.73,24.01,3.3479,3.6671,3.3479,14.73,T+1
254689,Processor,LightGBM,4,1.23,1.76,3.63,0.6943,0.8819,0.2218,0.55,T+1
254689,Processor,XGBoost,4,3.67,3.65,5.79,1.4057,1.5425,-0.4111,-1.09,T+2
254689,Processor,LSTM,4,24.48,24.1,27.83,9.475,9.6257,-9.475,-24.1,T+4
254690,Processor,LightGBM,4,10.04,11.64,21.34,5.9701,7.6657,-2.2427,-2.17,T+3
254690,Processor,LSTM,4,13.97,17.38,36.18,9.6216,13.2974,-9.6216,-17.38,T+4
254690,Processor,XGBoost,4,20.43,17.54,25.14,8.4288,9.7973,-0.3841,2.89,T+2
254691,Processor,LightGBM,4,5.27,5.96,12.1,1.9115,2.4047,1.9115,5.96,T+4
254691,Processor,XGBoost,4,7.15,7.74,10.26,2.5218,2.5718,1.3788,4.35,T+1
254691,Processor,LSTM,4,28.66,29.86,35.54,9.7543,9.8109,9.7543,29.86,T+1
254692,Processor,LightGBM,4,7.17,7.47,10.84,1.1266,1.1811,0.6424,4.37,T+3
254692,Processor,XGBoost,4,7.84,8.52,16.39,1.2854,1.5791,1.2143,8.07,T+4
254692,Processor,LSTM,4,44.41,45.82,52.91,6.9696,6.9902,6.9696,45.82,T+3
254693,Processor,LSTM,4,6.83,7.22,13.93,3.9707,5.0467,-3.9707,-7.22,T+4
254693,Processor,XGBoost,4,10.84,10.84,13.79,5.765,5.9788,-5.765,-10.84,T+3
254693,Processor,LightGBM,4,11.01,11.1,15.52,5.9568,6.425,-5.9568,-11.1,T+3
254696,Processor,LightGBM,4,3.24,3.18,4.63,1.9012,2.0495,1.3943,2.39,T+1
254696,Processor,XGBoost,4,3.43,4.25,8.53,2.5364,3.1857,2.5364,4.25,T+1
254696,Processor,LSTM,4,10.5,8.48,12.69,5.3072,6.1918,-5.3072,-8.47,T+4
254698,Processor,LSTM,4,10.91,16.3,39.37,11.6338,15.9819,9.7276,14.34,T+4
254698,Processor,XGBoost,4,20.37,18.17,30.63,16.7755,20.3999,-16.7755,-18.17,T+1
254698,Processor,LightGBM,4,23.25,21.04,32.43,19.1369,22.4211,-17.5479,-18.62,T+1
254703,Processor,LSTM,4,36.95,38.98,59.74,47.8605,60.111,-41.6234,-26.68,T+3
254703,Processor,XGBoost,4,40.08,66.04,160.7,42.4507,53.6794,42.4507,66.04,T+2
254703,Processor,LightGBM,4,43.33,56.26,127.6,37.0153,45.6825,36.9625,56.23,T+1
254704,Processor,LSTM,4,5.01,4.13,6.09,10.4871,11.936,4.3336,1.87,T+2
254704,Processor,XGBoost,4,16.45,17.96,25.77,45.9478,47.9969,-45.9478,-17.96,T+1
254704,Processor,LightGBM,4,16.66,15.3,22.8,39.5849,44.3966,-39.5849,-15.29,T+1
254707,Processor,LSTM,4,2.05,1.63,2.2,0.7087,0.7947,0.1683,0.42,T+2
254707,Processor,LightGBM,4,8.52,9.06,14.77,3.8994,4.3585,-3.8994,-9.06,T+1
254707,Processor,XGBoost,4,10.82,12.63,20.99,5.4431,6.0131,-5.4431,-12.63,T+1
254711,Processor,XGBoost,4,2.46,3.55,8.35,0.5037,0.7081,-0.1451,-1.02,T+4
254711,Processor,LightGBM,4,5.5,4.98,8.04,0.7058,0.8344,-0.6436,-4.54,T+3
254711,Processor,LSTM,4,11.79,11.83,12.19,1.6785,1.6789,1.6785,11.83,T+4
254712,Processor,LightGBM,4,2.11,2.64,5.59,0.4407,0.5743,-0.3405,-2.03,T+2
254712,Processor,XGBoost,4,2.98,3.19,4.66,0.5302,0.5627,-0.3755,-2.24,T+1
254712,Processor,LSTM,4,3.13,3.16,3.89,0.5242,0.5333,0.5242,3.16,T+4
254713,Processor,XGBoost,4,4.24,6.08,13.98,0.842,1.1726,-0.842,-6.08,T+1
254713,Processor,LightGBM,4,9.03,10.46,17.18,1.4336,1.5995,-0.9999,-7.14,T+2
254713,Processor,LSTM,4,46.6,47.66,52.72,6.4566,6.4656,6.4566,47.66,T+4
254717,Processor,XGBoost,4,0.54,0.9,2.09,0.1915,0.2616,0.1915,0.9,T+2
254717,Processor,LightGBM,4,1.56,1.51,2.26,0.326,0.3597,0.0324,0.18,T+2
254717,Processor,LSTM,4,11.86,12.24,15.21,2.6322,2.6681,2.6322,12.24,T+1
254719,Processor,XGBoost,4,3.38,2.97,4.74,0.7704,0.9028,0.1797,0.7,T+1
254719,Processor,LightGBM,4,3.61,3.59,6.31,0.9377,1.1041,0.0628,0.23,T+3
254719,Processor,LSTM,4,9.73,9.83,10.6,2.5616,2.5669,-2.5616,-9.83,T+3
254720,Processor,XGBoost,4,3.54,4.26,6.84,0.7329,0.8033,-0.228,-1.3,T+2
254720,Processor,LightGBM,4,6.63,5.97,8.33,1.0233,1.1101,-0.5958,-3.45,T+2
254720,Processor,LSTM,4,44.84,44.64,46.99,7.6428,7.6469,7.6428,44.64,T+3
254721,Processor,LSTM,4,11.56,14.86,23.76,3.0957,3.6361,-1.21,-3.43,T+4
254721,Processor,XGBoost,4,12.7,14.37,28.83,3.2025,4.302,-3.2025,-14.37,T+3
254721,Processor,LightGBM,4,14.04,16.07,34.01,3.6254,5.0401,-3.6231,-16.05,T+3
254722,Processor,LightGBM,4,6.84,14.04,36.6,1.6829,2.3712,1.6829,14.04,T+3
254722,Processor,XGBoost,4,7.76,16.09,39.81,1.957,2.6046,1.957,16.09,T+3
254722,Processor,LSTM,4,11.91,15.24,25.06,2.0421,2.1141,-0.5706,-1.61,T+1
254724,Processor,XGBoost,4,14.86,13.73,19.7,1.1473,1.2593,-0.5967,-5.9,T+2
254724,Processor,LightGBM,4,16.15,15.16,20.28,1.246,1.3115,-0.5276,-4.94,T+2
254724,Processor,LSTM,4,68.25,74.33,99.12,6.0069,6.0605,6.0069,74.34,T+1
254726,Processor,LightGBM,4,40.81,38.89,64.06,2.5928,2.9045,0.2801,18.0,T+2
254726,Processor,XGBoost,4,45.0,41.07,67.98,2.658,2.9928,0.5349,22.15,T+2
254726,Processor,LSTM,4,86.37,77.29,134.2,4.2753,5.068,4.2753,77.29,T+1
254733,Processor,LSTM,4,28.77,27.22,31.07,20.638,21.1014,-20.638,-27.23,T+1
254733,Processor,XGBoost,4,37.05,35.63,51.32,27.332,29.6836,-27.332,-35.63,T+1
254733,Processor,LightGBM,4,39.66,35.56,45.85,27.1985,28.9121,-27.1985,-35.56,T+1
254735,Processor,LSTM,4,25.47,47.04,123.2,26.3901,36.3171,22.4204,43.67,T+3
254735,Processor,LightGBM,4,26.91,40.53,79.82,28.9029,30.2462,1.5882,16.77,T+3
254735,Processor,XGBoost,4,34.08,53.27,109.32,38.2523,41.4524,-0.7603,19.45,T+3
254737,Processor,XGBoost,4,5.67,5.19,8.9,0.518,0.6359,0.0032,0.48,T+1
254737,Processor,LightGBM,4,9.5,8.79,13.13,0.8645,0.9763,0.1231,2.03,T+1
254737,Processor,LSTM,4,45.09,39.94,48.78,3.7094,3.8055,3.7094,39.94,T+4
254738,Processor,LSTM,4,4.19,3.42,4.47,0.5572,0.6107,-0.5572,-3.42,T+4
254738,Processor,XGBoost,4,25.78,25.64,31.67,4.1593,4.2547,4.1593,25.64,T+4
254738,Processor,LightGBM,4,30.16,28.98,40.17,4.7127,4.9949,4.7127,28.98,T+4
254739,Processor,LSTM,4,9.56,15.48,35.96,4.021,5.1614,2.6126,11.36,T+4
254739,Processor,LightGBM,4,13.89,20.02,44.66,5.2923,6.6049,2.651,12.33,T+4
254739,Processor,XGBoost,4,14.83,19.84,39.57,5.3419,6.106,2.3758,11.1,T+3
254741,Processor,LSTM,4,5.42,11.9,32.27,2.3989,3.5199,0.9609,6.48,T+3
254741,Processor,XGBoost,4,7.53,12.29,28.0,2.5727,3.2053,2.5727,12.28,T+1
254741,Processor,LightGBM,4,9.21,13.39,26.72,2.8997,3.2801,2.8997,13.4,T+2
254742,Processor,LightGBM,4,40.68,39.69,47.57,3.4907,3.5311,3.4907,39.69,T+4
254742,Processor,XGBoost,4,41.05,38.48,46.91,3.3795,3.4531,3.3795,38.48,T+4
254742,Processor,LSTM,4,102.79,101.29,108.14,8.94,8.9451,8.94,101.29,T+4
254745,Processor,XGBoost,4,18.82,16.8,27.15,2.6153,3.1092,0.1092,4.27,T+3
254745,Processor,LightGBM,4,24.65,28.57,58.81,4.1488,5.1275,1.9161,17.58,T+3
254745,Processor,LSTM,4,72.38,65.96,94.8,9.4139,9.8756,9.4139,65.96,T+4
254753,Processor,LSTM,4,33.71,29.62,45.36,18.1699,21.4352,-18.1699,-29.62,T+4
254753,Processor,XGBoost,4,63.91,64.86,69.72,35.7018,36.3832,-35.7018,-64.86,T+3
254753,Processor,LightGBM,4,66.59,55.45,73.22,33.0185,37.0143,-33.0185,-55.45,T+4
254755,Processor,XGBoost,4,8.54,10.52,17.07,32.5747,35.6289,-32.5747,-10.52,T+2
254755,Processor,LightGBM,4,13.58,11.97,17.95,37.0123,41.4275,-37.0123,-11.97,T+1
254755,Processor,LSTM,4,13.84,13.91,14.56,43.1349,43.1719,-43.1349,-13.91,T+3
254758,Processor,LightGBM,4,4.18,3.71,5.13,0.535,0.5747,0.1414,1.2,T+3
254758,Processor,XGBoost,4,4.75,5.31,10.61,0.7952,1.0645,-0.0869,-0.17,T+3
254758,Processor,LSTM,4,44.48,41.33,49.11,5.9217,5.9982,5.9217,41.33,T+4
254759,Processor,LightGBM,4,39.03,39.18,52.17,11.1288,12.8562,-9.0415,-20.62,T+1
254759,Processor,LSTM,4,44.43,46.98,69.28,11.6666,12.5566,-7.5716,-10.56,T+1
254759,Processor,XGBoost,4,48.78,49.22,57.95,13.3963,14.7145,-10.449,-23.0,T+1
254764,Processor,XGBoost,4,12.75,12.71,14.48,4.1474,4.1996,4.1474,12.71,T+2
254764,Processor,LSTM,4,13.87,15.39,21.87,4.9478,5.1112,4.9478,15.39,T+1
254764,Processor,LightGBM,4,15.57,15.76,23.42,5.1738,5.5771,4.0733,12.14,T+4
254770,Processor,LSTM,4,59.19,111.34,275.66,161.0849,189.7749,161.0849,111.34,T+3
254770,Processor,LightGBM,4,62.09,50.0,72.0,149.6891,180.5494,-147.8006,-48.12,T+1
254770,Processor,XGBoost,4,62.23,49.53,71.88,148.7465,179.2434,-148.7465,-49.53,T+1
254772,Processor,LightGBM,4,9.06,38.09,110.24,9.8678,13.3901,2.8449,25.82,T+3
254772,Processor,XGBoost,4,9.56,35.99,107.32,9.1298,13.0308,3.3816,26.43,T+3
254772,Processor,LSTM,4,48.47,47.46,55.26,21.9229,23.2605,-16.3262,-19.32,T+3
254774,Processor,XGBoost,4,44.12,41.44,74.06,24.1047,32.3746,-24.1047,-41.44,T+4
254774,Processor,LightGBM,4,51.56,44.92,76.07,25.8966,34.4723,-25.8966,-44.92,T+4
254774,Processor,LSTM,4,54.42,49.7,76.13,26.8217,34.5348,-26.8217,-49.7,T+4
254789,Processor,LSTM,4,8.59,8.97,10.93,1.7834,1.8256,-1.1461,-5.28,T+1
254789,Processor,LightGBM,4,25.91,25.34,29.57,5.0159,5.1136,-5.0159,-25.34,T+3
254789,Processor,XGBoost,4,30.55,29.6,31.5,5.8664,5.9254,-5.8664,-29.6,T+1
254792,Processor,LSTM,4,37.14,39.84,51.67,15.0407,16.944,-12.2862,-24.27,T+4
254792,Processor,LightGBM,4,60.07,48.78,72.26,20.4305,24.3457,-20.4305,-48.78,T+4
254792,Processor,XGBoost,4,61.72,53.72,74.09,21.6619,25.0861,-21.6619,-53.72,T+4
254793,Processor,LSTM,4,6.89,6.89,6.91,4.1337,4.1337,-4.1337,-6.89,T+1
254793,Processor,XGBoost,4,18.82,19.02,30.06,11.4147,12.6414,-11.4147,-19.02,T+1
254793,Processor,LightGBM,4,21.26,19.91,29.72,11.9428,13.0918,-11.9428,-19.9,T+1
254794,Processor,LSTM,4,45.62,44.11,61.63,20.718,25.6785,-17.0758,-23.5,T+3
254794,Processor,LightGBM,4,47.55,48.13,60.4,22.092,26.0963,-18.6091,-28.42,T+3
254794,Processor,XGBoost,4,52.86,47.65,60.31,21.658,25.969,-17.3774,-23.43,T+3
254798,Processor,LSTM,4,10.52,11.7,20.53,19.0769,21.5188,15.0129,9.61,T+3
254798,Processor,LightGBM,4,41.34,47.82,78.27,78.9751,84.6377,78.9751,47.82,T+3
254798,Processor,XGBoost,4,47.06,51.19,72.71,85.5969,87.8229,85.5969,51.19,T+3
254801,Processor,LSTM,4,28.37,30.33,52.48,23.525,30.6963,-20.5037,-22.37,T+3
254801,Processor,XGBoost,4,33.6,37.47,78.05,17.2094,21.5041,13.0411,33.16,T+2
254801,Processor,LightGBM,4,43.62,43.3,82.98,20.5527,25.0353,14.0944,36.62,T+2
254804,Processor,LSTM,4,26.63,31.65,67.93,56.2131,70.491,56.0529,31.59,T+4
254804,Processor,XGBoost,4,33.15,33.14,41.43,73.7968,79.5563,-73.7968,-33.14,T+2
254804,Processor,LightGBM,4,41.0,40.15,46.49,88.3082,92.8173,-88.3082,-40.15,T+1
254805,Processor,LightGBM,4,6.95,9.92,23.22,33.7521,45.2124,33.7521,9.92,T+2
254805,Processor,XGBoost,4,8.79,12.92,26.86,44.3493,53.0289,44.3493,12.92,T+1
254805,Processor,LSTM,4,36.31,32.89,37.89,124.0904,128.8286,-124.0904,-32.89,T+4
254814,Processor,LSTM,4,49.77,51.96,80.56,2017.7024,2689.1605,-2017.7024,-51.96,T+3
254814,Processor,XGBoost,4,183.38,172.85,320.19,2737.9772,3259.1137,2737.9772,172.86,T+1
254814,Processor,LightGBM,4,186.21,174.65,322.28,2774.7752,3297.5301,2774.7752,174.65,T+1
254816,Processor,LSTM,4,4.82,5.44,11.57,25.4864,35.1563,1.2688,0.82,T+4
254816,Processor,XGBoost,4,21.12,17.76,27.93,87.787,103.7293,-87.787,-17.76,T+1
254816,Processor,LightGBM,4,21.75,19.08,29.86,94.0024,109.8547,-94.0024,-19.08,T+1
254817,Processor,XGBoost,4,12.53,14.76,27.55,46.0076,52.206,37.5162,12.66,T+1
254817,Processor,LightGBM,4,14.05,16.23,31.28,50.0918,58.617,43.5126,14.61,T+1
254817,Processor,LSTM,4,42.8,42.28,64.23,134.8208,142.1375,134.8208,42.29,T+1
254821,Processor,XGBoost,4,5.64,8.21,17.85,1.0842,1.4577,-0.8814,-6.29,T+2
254821,Processor,LightGBM,4,7.5,9.53,19.28,1.2411,1.6016,-0.768,-5.17,T+2
254821,Processor,LSTM,4,14.66,18.27,35.31,2.1024,2.4755,2.1024,18.27,T+4
254822,Processor,LightGBM,4,25.77,31.11,65.41,2.1861,2.7332,2.1861,31.11,T+1
254822,Processor,XGBoost,4,30.02,34.84,70.74,2.4532,2.973,2.4532,34.84,T+1
254822,Processor,LSTM,4,75.91,72.83,107.48,5.4528,5.6705,5.4528,72.83,T+1
255801,Processor,XGBoost,4,8.35,9.53,17.79,13.2612,15.7326,-13.2612,-9.53,T+1
255801,Processor,LightGBM,4,23.55,25.98,37.89,35.6638,38.1383,-35.6638,-25.98,T+3
255801,Processor,LSTM,4,34.2,32.01,38.55,44.5447,46.4312,-44.5447,-32.01,T+1
259379,Processor,LightGBM,4,16.38,15.97,26.13,3.033,3.5858,-3.033,-15.97,T+1
259379,Processor,XGBoost,4,18.09,19.37,31.81,3.6745,4.297,-3.6745,-19.37,T+1
259379,Processor,LSTM,4,47.85,44.48,61.15,7.6427,7.9456,7.6427,44.48,T+3
263499,Processor,LightGBM,4,4.13,5.65,11.72,1.1818,1.5723,-0.6051,-2.62,T+4
263499,Processor,XGBoost,4,9.34,9.04,13.68,1.8029,2.0378,-1.506,-7.49,T+1
263499,Processor,LSTM,4,15.44,15.46,25.71,2.8392,3.1596,2.4396,13.7,T+2
263521,Processor,LightGBM,4,31.81,45.55,106.32,2.4478,3.2677,1.9175,41.07,T+1
263521,Processor,XGBoost,4,43.62,53.14,118.84,2.7614,3.7891,2.4714,50.68,T+1
263521,Processor,LSTM,4,67.84,67.72,134.77,3.4377,4.8018,3.376,67.21,T+2
263574,Processor,LSTM,4,40.11,35.92,41.59,208.0885,231.1022,-56.1575,4.19,T+2
263574,Processor,LightGBM,4,83.77,76.4,137.06,314.1948,381.1566,310.7756,76.03,T+1
263574,Processor,XGBoost,4,83.99,75.8,134.16,314.4983,377.1412,314.4983,75.8,T+1
263582,Processor,XGBoost,4,0.65,1.68,4.69,17.8081,29.3695,-17.552,-1.66,T+4
263582,Processor,LightGBM,4,5.02,4.73,7.52,47.9684,54.1702,-43.1643,-4.23,T+3
263582,Processor,LSTM,4,8.63,9.51,15.32,97.5605,109.8108,-97.5605,-9.51,T+3
263594,Processor,XGBoost,4,1.23,1.34,1.83,11.5645,11.9299,-3.3891,-0.39,T+4
263594,Processor,LightGBM,4,4.12,3.69,5.77,31.9107,36.3578,-31.9107,-3.69,T+4
263594,Processor,LSTM,4,12.41,12.55,14.06,108.0202,108.6608,-108.0202,-12.55,T+4
264999,Processor,LightGBM,4,1.04,1.52,3.44,11.9861,16.3,-11.4128,-1.45,T+1
264999,Processor,XGBoost,4,2.74,2.85,4.83,22.4284,25.589,-19.3166,-2.46,T+3
264999,Processor,LSTM,4,5.22,5.05,5.39,39.7462,39.8896,-39.7462,-5.05,T+1
268295,Processor,XGBoost,4,11.74,19.07,46.51,1.537,2.1249,1.2992,16.95,T+3
268295,Processor,LightGBM,4,19.09,21.65,44.04,1.8171,2.2263,1.3112,17.05,T+3
268295,Processor,LSTM,4,56.95,63.97,102.14,5.74,5.9637,5.74,63.97,T+3
268296,Processor,LightGBM,4,7.93,9.2,14.67,0.8992,0.9646,0.5982,6.6,T+3
268296,Processor,XGBoost,4,9.06,10.04,17.18,0.9615,1.0665,0.7394,8.12,T+3
268296,Processor,LSTM,4,30.91,27.78,38.65,2.6764,2.8359,2.6764,27.78,T+3
269909,Processor,LightGBM,4,6.2,6.55,9.63,0.6066,0.6373,-0.203,-1.57,T+1
269909,Processor,XGBoost,4,6.91,8.13,15.14,0.7358,0.8407,0.0411,1.22,T+3
269909,Processor,LSTM,4,42.04,47.69,66.68,4.4002,4.4721,4.4002,47.69,T+2
269910,Processor,LightGBM,4,2.33,3.73,7.62,0.4664,0.5807,-0.3582,-2.87,T+1
269910,Processor,XGBoost,4,2.97,2.73,4.58,0.3419,0.4042,-0.3239,-2.58,T+1
269910,Processor,LSTM,4,4.12,4.22,4.82,0.5291,0.5318,0.5291,4.22,T+2
269917,Processor,XGBoost,4,16.93,17.12,21.64,2.2888,2.3493,-2.2888,-17.12,T+1
269917,Processor,LSTM,4,17.3,16.61,18.89,2.2049,2.222,2.2049,16.61,T+4
269917,Processor,LightGBM,4,17.4,19.07,26.54,2.5535,2.672,-2.5535,-19.07,T+1
269922,Processor,LSTM,4,9.53,15.49,33.98,2.0728,2.504,0.993,9.26,T+3
269922,Processor,LightGBM,4,18.7,18.62,25.15,2.9548,3.2129,-2.9548,-18.62,T+1
269922,Processor,XGBoost,4,29.94,28.44,36.62,4.4969,4.8209,-4.4969,-28.44,T+1
269923,Processor,LSTM,4,15.34,15.62,18.67,1.9912,2.0084,1.9912,15.62,T+1
269923,Processor,LightGBM,4,18.08,18.29,28.38,2.3608,2.6176,-2.3608,-18.29,T+3
269923,Processor,XGBoost,4,22.97,21.87,29.0,2.8137,2.9618,-2.8137,-21.87,T+3
269925,Processor,XGBoost,4,13.52,15.21,21.97,1.556,1.639,-1.556,-15.21,T+3
269925,Processor,LightGBM,4,15.61,16.36,20.99,1.6711,1.7126,-1.6711,-16.36,T+3
269925,Processor,LSTM,4,46.01,46.08,48.89,4.6993,4.7022,4.6993,46.08,T+4
270062,Processor,LSTM,4,11.55,13.34,21.44,164.2215,185.3234,-164.2215,-13.34,T+3
270062,Processor,XGBoost,4,11.55,10.64,18.22,121.2274,142.819,121.2274,10.64,T+1
270062,Processor,LightGBM,4,12.14,10.32,16.14,118.0014,136.785,118.0014,10.32,T+1
270065,Processor,XGBoost,4,22.3,21.92,25.4,846.4115,854.9287,-846.4115,-21.92,T+4
270065,Processor,LightGBM,4,25.55,24.59,27.09,949.692,956.0245,-949.692,-24.59,T+1
270065,Processor,LSTM,4,73.93,73.94,73.96,2855.7818,2855.7837,-2855.7818,-73.93,T+2
270068,Processor,LightGBM,4,1.6,1.66,2.36,19.0771,20.3226,-6.9099,-0.6,T+1
270068,Processor,XGBoost,4,3.15,2.85,4.79,32.7421,38.6063,-32.7421,-2.85,T+4
270068,Processor,LSTM,4,11.93,11.88,12.03,136.424,136.439,-136.424,-11.88,T+1
270314,Processor,LSTM,4,13.53,12.35,18.61,101.6646,112.2627,83.7744,10.52,T+1
270314,Processor,LightGBM,4,34.36,34.75,47.47,292.1627,299.8174,292.1627,34.75,T+1
270314,Processor,XGBoost,4,40.03,38.73,51.17,325.2055,333.473,325.2055,38.73,T+1
270321,Processor,LSTM,4,6.12,6.93,9.91,74.5029,78.7141,-74.5029,-6.92,T+4
270321,Processor,LightGBM,4,6.38,7.46,11.05,79.4116,83.7088,79.4116,7.46,T+4
270321,Processor,XGBoost,4,7.44,7.92,12.65,83.7687,93.0034,83.7687,7.92,T+2
270338,Processor,LSTM,4,21.29,22.05,37.99,3.3969,3.8024,3.3969,22.05,T+1
270338,Processor,LightGBM,4,33.41,31.13,52.8,4.7669,5.5342,4.7669,31.13,T+1
270338,Processor,XGBoost,4,35.58,36.93,47.78,5.9103,5.9625,5.9103,36.93,T+1
270360,Processor,XGBoost,4,1.57,2.25,5.22,0.3412,0.4784,0.3259,2.15,T+4
270360,Processor,LightGBM,4,1.98,1.73,2.6,0.2623,0.295,0.1013,0.67,T+3
270360,Processor,LSTM,4,36.64,36.63,36.66,5.549,5.549,5.549,36.63,T+1
270609,Processor,XGBoost,4,6.83,27.69,83.69,18.6908,29.5207,18.6908,27.69,T+1
270609,Processor,LightGBM,4,13.77,23.56,54.68,20.0718,23.4204,2.3588,9.8,T+1
270609,Processor,LSTM,4,34.34,35.89,50.1,38.2637,39.6872,-22.6571,-9.69,T+3
270617,Processor,XGBoost,4,2.09,2.22,3.99,24.2885,29.8292,20.8255,1.91,T+1
270617,Processor,LightGBM,4,4.12,3.54,5.46,38.7671,44.5865,38.7671,3.54,T+4
270617,Processor,LSTM,4,7.83,7.81,8.34,85.5679,85.7429,-85.5679,-7.8,T+2
270623,Processor,LSTM,4,20.54,18.04,28.87,54.4798,62.0413,29.5776,11.93,T+2
270623,Processor,LightGBM,4,28.05,26.2,46.34,75.8865,91.0835,72.6496,25.41,T+1
270623,Processor,XGBoost,4,29.34,28.68,52.28,83.317,99.589,79.2871,27.7,T+1
270631,Processor,LightGBM,4,3.57,3.91,6.03,34.0513,36.7841,-25.2109,-2.87,T+4
270631,Processor,XGBoost,4,4.43,4.36,5.0,37.8215,38.171,-17.5425,-1.97,T+3
270631,Processor,LSTM,4,11.21,10.82,11.88,94.1227,94.798,-94.1227,-10.82,T+4
270643,Processor,LSTM,4,16.41,15.64,21.17,162.3524,178.0672,-21.1102,0.76,T+2
270643,Processor,XGBoost,4,29.7,26.68,45.58,239.6823,286.6131,239.6823,26.68,T+1
270643,Processor,LightGBM,4,34.03,29.85,50.46,268.363,320.7698,264.3251,29.53,T+1
270644,Processor,XGBoost,4,3.7,3.75,6.19,48.5133,55.124,25.2401,2.04,T+1
270644,Processor,LightGBM,4,4.05,3.4,5.29,44.3451,51.4136,20.8104,1.71,T+2
270644,Processor,LSTM,4,22.89,23.6,27.35,313.6376,317.7949,-313.6376,-23.6,T+3
270646,Processor,LightGBM,4,3.31,4.58,9.19,80.6212,103.2133,-66.4967,-3.65,T+2
270646,Processor,XGBoost,4,5.15,5.52,9.94,96.7396,120.1491,-69.0157,-3.73,T+2
270646,Processor,LSTM,4,38.54,39.1,45.12,657.5101,670.7501,-657.5101,-39.1,T+1
270655,Processor,LightGBM,4,2.41,2.27,4.2,54.4967,69.3234,-3.9368,-0.13,T+2
270655,Processor,XGBoost,4,2.66,3.16,5.35,75.6106,84.5109,-26.2785,-1.1,T+4
270655,Processor,LSTM,4,58.0,58.12,58.86,1391.6991,1392.0946,-1391.6991,-58.12,T+4
270658,Processor,LSTM,4,14.94,17.46,34.29,136.9697,183.1533,-109.1101,-12.25,T+3
270658,Processor,LightGBM,4,40.23,35.43,60.46,200.9852,241.1477,200.9852,35.43,T+1
270658,Processor,XGBoost,4,42.69,37.86,63.74,216.6529,254.522,216.6529,37.86,T+1
270672,Processor,LSTM,4,18.56,22.32,34.88,21.2662,25.6384,-11.0063,-6.59,T+3
270672,Processor,XGBoost,4,62.2,55.39,95.06,38.7866,45.9705,38.7866,55.39,T+1
270672,Processor,LightGBM,4,63.37,57.68,97.29,41.072,47.0651,41.072,57.68,T+1
